source,target,relation
M4-FUNG-0003:M003,M4-FUNG-0003:S009,evidenced_by
M4-FUNG-0003:M004,M4-FUNG-0003:S003,evidenced_by
M4-FUNG-0003:M004,M4-FUNG-0003:S009,evidenced_by
M4-FUNG-0004:M001,M4-FUNG-0004:S001,evidenced_by
M4-FUNG-0004:M001,M4-FUNG-0004:S003,evidenced_by
M4-FUNG-0004:M001,M4-FUNG-0004:S005,evidenced_by
M4-FUNG-0004:M001,M4-FUNG-0004:S006,evidenced_by
M4-FUNG-0004:M001,M4-FUNG-0004:S008,evidenced_by
M4-FUNG-0004:M002,M4-FUNG-0004:S001,evidenced_by
M4-FUNG-0004:M002,M4-FUNG-0004:S005,evidenced_by
M4-FUNG-0005:M001,M4-FUNG-0005:S001,evidenced_by
M4-FUNG-0005:M001,M4-FUNG-0005:S002,evidenced_by
M4-FUNG-0005:M001,M4-FUNG-0005:S003,evidenced_by
M4-FUNG-0005:M001,M4-FUNG-0005:S005,evidenced_by
M4-FUNG-0005:M002,M4-FUNG-0005:S001,evidenced_by
M4-FUNG-0005:M002,M4-FUNG-0005:S002,evidenced_by
M4-FUNG-0005:M002,M4-FUNG-0005:S003,evidenced_by
M4-FUNG-0005:M002,M4-FUNG-0005:S005,evidenced_by
M4-FUNG-0006:M001,M4-FUNG-0006:S001,evidenced_by
M4-FUNG-0006:M001,M4-FUNG-0006:S003,evidenced_by
M4-FUNG-0006:M001,M4-FUNG-0006:S005,evidenced_by
M4-FUNG-0006:M001,M4-FUNG-0006:S006,evidenced_by
M4-FUNG-0006:M001,M4-FUNG-0006:S008,evidenced_by
M4-FUNG-0006:M001,M4-FUNG-0006:S010,evidenced_by
M4-FUNG-0006:M002,M4-FUNG-0006:S001,evidenced_by
M4-FUNG-0006:M002,M4-FUNG-0006:S005,evidenced_by
M4-FUNG-0006:M002,M4-FUNG-0006:S008,evidenced_by
M4-FUNG-0007:M001,M4-FUNG-0007:S001,evidenced_by
M4-FUNG-0007:M001,M4-FUNG-0007:S003,evidenced_by
M4-FUNG-0007:M001,M4-FUNG-0007:S004,evidenced_by
M4-FUNG-0007:M001,M4-FUNG-0007:S006,evidenced_by
M4-FUNG-0007:M001,M4-FUNG-0007:S007,evidenced_by
M4-FUNG-0007:M002,M4-FUNG-0007:S004,evidenced_by
M4-FUNG-0007:M002,M4-FUNG-0007:S005,evidenced_by
M4-FUNG-0007:M002,M4-FUNG-0007:S007,evidenced_by
M4-FUNG-0007:M003,M4-FUNG-0007:S001,evidenced_by
M4-FUNG-0007:M003,M4-FUNG-0007:S003,evidenced_by
M4-FUNG-0007:M003,M4-FUNG-0007:S004,evidenced_by
M4-FUNG-0007:M003,M4-FUNG-0007:S006,evidenced_by
M4-FUNG-0007:M003,M4-FUNG-0007:S007,evidenced_by
M4-FUNG-0007:M004,M4-FUNG-0007:S004,evidenced_by
M4-FUNG-0007:M004,M4-FUNG-0007:S005,evidenced_by
M4-FUNG-0007:M004,M4-FUNG-0007:S007,evidenced_by
M4-FUNG-0008:M001,M4-FUNG-0008:S001,evidenced_by
M4-FUNG-0008:M001,M4-FUNG-0008:S003,evidenced_by
M4-FUNG-0009:M001,M4-FUNG-0009:S001,evidenced_by
M4-FUNG-0009:M001,M4-FUNG-0009:S005,evidenced_by
M4-FUNG-0009:M002,M4-FUNG-0009:S001,evidenced_by
M4-FUNG-0009:M002,M4-FUNG-0009:S005,evidenced_by
M4-FUNG-0009:M003,M4-FUNG-0009:S001,evidenced_by
M4-FUNG-0009:M003,M4-FUNG-0009:S005,evidenced_by
M4-FUNG-0010:M001,M4-FUNG-0010:S001,evidenced_by
M4-FUNG-0010:M001,M4-FUNG-0010:S003,evidenced_by
M4-FUNG-0010:M001,M4-FUNG-0010:S007,evidenced_by
M4-FUNG-0010:M002,M4-FUNG-0010:S007,evidenced_by
M4-FUNG-0010:M002,M4-FUNG-0010:S008,evidenced_by
M4-FUNG-0011:M001,M4-FUNG-0011:S001,evidenced_by
M4-FUNG-0011:M001,M4-FUNG-0011:S003,evidenced_by
M4-FUNG-0011:M001,M4-FUNG-0011:S007,evidenced_by
M4-FUNG-0011:M002,M4-FUNG-0011:S003,evidenced_by
M4-FUNG-0011:M003,M4-FUNG-0011:S003,evidenced_by
M4-FUNG-0011:M004,M4-FUNG-0011:S003,evidenced_by
M4-FUNG-0012:M001,M4-FUNG-0012:S001,evidenced_by
M4-FUNG-0012:M001,M4-FUNG-0012:S003,evidenced_by
M4-FUNG-0012:M001,M4-FUNG-0012:S004,evidenced_by
M4-FUNG-0012:M001,M4-FUNG-0012:S005,evidenced_by
M4-FUNG-0012:M001,M4-FUNG-0012:S006,evidenced_by
M4-FUNG-0012:M002,M4-FUNG-0012:S003,evidenced_by
M4-FUNG-0013:M001,M4-FUNG-0013:S001,evidenced_by
M4-FUNG-0013:M001,M4-FUNG-0013:S005,evidenced_by
M4-FUNG-0013:M002,M4-FUNG-0013:S001,evidenced_by
M4-FUNG-0013:M002,M4-FUNG-0013:S005,evidenced_by
M4-FUNG-0013:M003,M4-FUNG-0013:S001,evidenced_by
M4-FUNG-0013:M003,M4-FUNG-0013:S006,evidenced_by
M4-FUNG-0013:M004,M4-FUNG-0013:S001,evidenced_by
M4-FUNG-0013:M004,M4-FUNG-0013:S006,evidenced_by
M4-FUNG-0013:M005,M4-FUNG-0013:S004,evidenced_by
M4-FUNG-0014:M001,M4-FUNG-0014:S001,evidenced_by
M4-FUNG-0014:M001,M4-FUNG-0014:S003,evidenced_by
M4-FUNG-0014:M001,M4-FUNG-0014:S005,evidenced_by
M4-FUNG-0014:M001,M4-FUNG-0014:S008,evidenced_by
M4-FUNG-0014:M002,M4-FUNG-0014:S003,evidenced_by
M4-FUNG-0014:M002,M4-FUNG-0014:S005,evidenced_by
M4-FUNG-0014:M003,M4-FUNG-0014:S005,evidenced_by
M4-FUNG-0014:M004,M4-FUNG-0014:S005,evidenced_by
M4-FUNG-0015:M001,M4-FUNG-0015:S001,evidenced_by
M4-FUNG-0015:M001,M4-FUNG-0015:S003,evidenced_by
M4-FUNG-0015:M002,M4-FUNG-0015:S003,evidenced_by
M4-FUNG-0015:M002,M4-FUNG-0015:S004,evidenced_by
M4-FUNG-0015:M003,M4-FUNG-0015:S003,evidenced_by
M4-FUNG-0015:M004,M4-FUNG-0015:S006,evidenced_by
M4-FUNG-0015:M005,M4-FUNG-0015:S006,evidenced_by
M4-FUNG-0015:M006,M4-FUNG-0015:S006,evidenced_by
M4-FUNG-0015:M007,M4-FUNG-0015:S007,evidenced_by
M4-FUNG-0015:M008,M4-FUNG-0015:S007,evidenced_by
M4-FUNG-0016:M001,M4-FUNG-0016:S001,evidenced_by
M4-FUNG-0016:M001,M4-FUNG-0016:S003,evidenced_by
M4-FUNG-0016:M002,M4-FUNG-0016:S005,evidenced_by
M4-FUNG-0017:M001,M4-FUNG-0017:S001,evidenced_by
M4-FUNG-0017:M001,M4-FUNG-0017:S003,evidenced_by
M4-FUNG-0017:M001,M4-FUNG-0017:S005,evidenced_by
M4-FUNG-0017:M002,M4-FUNG-0017:S003,evidenced_by
M4-FUNG-0017:M003,M4-FUNG-0017:S003,evidenced_by
M4-FUNG-0018:M001,M4-FUNG-0018:S001,evidenced_by
M4-FUNG-0018:M001,M4-FUNG-0018:S003,evidenced_by
M4-FUNG-0018:M001,M4-FUNG-0018:S008,evidenced_by
M4-FUNG-0018:M002,M4-FUNG-0018:S003,evidenced_by
M4-FUNG-0018:M002,M4-FUNG-0018:S006,evidenced_by
M4-FUNG-0018:M003,M4-FUNG-0018:S003,evidenced_by
M4-FUNG-0018:M003,M4-FUNG-0018:S006,evidenced_by
M4-FUNG-0019:M001,M4-FUNG-0019:S001,evidenced_by
M4-FUNG-0019:M001,M4-FUNG-0019:S008,evidenced_by
M4-FUNG-0019:M002,M4-FUNG-0019:S003,evidenced_by
M4-FUNG-0019:M003,M4-FUNG-0019:S002,evidenced_by
M4-FUNG-0020:M001,M4-FUNG-0020:S001,evidenced_by
M4-FUNG-0020:M001,M4-FUNG-0020:S003,evidenced_by
M4-FUNG-0020:M001,M4-FUNG-0020:S004,evidenced_by
M4-FUNG-0020:M002,M4-FUNG-0020:S001,evidenced_by
M4-FUNG-0020:M002,M4-FUNG-0020:S003,evidenced_by
M4-FUNG-0020:M002,M4-FUNG-0020:S004,evidenced_by
M4-FUNG-0020:M003,M4-FUNG-0020:S001,evidenced_by
M4-FUNG-0020:M003,M4-FUNG-0020:S003,evidenced_by
M4-FUNG-0020:M003,M4-FUNG-0020:S004,evidenced_by
M4-FUNG-0020:M004,M4-FUNG-0020:S004,evidenced_by
M4-FUNG-0020:M005,M4-FUNG-0020:S003,evidenced_by
M4-FUNG-0020:M006,M4-FUNG-0020:S003,evidenced_by
M4-FUNG-0020:M007,M4-FUNG-0020:S003,evidenced_by
M4-FUNG-0021:M001,M4-FUNG-0021:S001,evidenced_by
M4-FUNG-0021:M001,M4-FUNG-0021:S008,evidenced_by
M4-FUNG-0021:M002,M4-FUNG-0021:S001,evidenced_by
M4-FUNG-0021:M003,M4-FUNG-0021:S001,evidenced_by
M4-FUNG-0021:M003,M4-FUNG-0021:S008,evidenced_by
M4-FUNG-0021:M004,M4-FUNG-0021:S018,evidenced_by
M4-FUNG-0021:M005,M4-FUNG-0021:S021,evidenced_by
M4-FUNG-0021:M006,M4-FUNG-0021:S018,evidenced_by
M4-FUNG-0021:M007,M4-FUNG-0021:S006,evidenced_by
M4-FUNG-0021:M007,M4-FUNG-0021:S017,evidenced_by
M4-FUNG-0022:M001,M4-FUNG-0022:S001,evidenced_by
M4-FUNG-0022:M001,M4-FUNG-0022:S003,evidenced_by
M4-FUNG-0022:M001,M4-FUNG-0022:S008,evidenced_by
M4-FUNG-0022:M002,M4-FUNG-0022:S001,evidenced_by
M4-FUNG-0022:M002,M4-FUNG-0022:S003,evidenced_by
M4-FUNG-0022:M003,M4-FUNG-0022:S001,evidenced_by
M4-FUNG-0022:M003,M4-FUNG-0022:S003,evidenced_by
M4-FUNG-0022:M004,M4-FUNG-0022:S001,evidenced_by
M4-FUNG-0022:M004,M4-FUNG-0022:S004,evidenced_by
M4-FUNG-0022:M005,M4-FUNG-0022:S001,evidenced_by
M4-FUNG-0022:M005,M4-FUNG-0022:S004,evidenced_by
M4-FUNG-0023:M001,M4-FUNG-0023:S002,evidenced_by
M4-FUNG-0023:M001,M4-FUNG-0023:S009,evidenced_by
M4-FUNG-0023:M001,M4-FUNG-0023:S012,evidenced_by
M4-FUNG-0023:M002,M4-FUNG-0023:S001,evidenced_by
M4-FUNG-0023:M002,M4-FUNG-0023:S003,evidenced_by
M4-FUNG-0023:M003,M4-FUNG-0023:S001,evidenced_by
M4-FUNG-0023:M003,M4-FUNG-0023:S003,evidenced_by
M4-FUNG-0023:M004,M4-FUNG-0023:S001,evidenced_by
M4-FUNG-0023:M004,M4-FUNG-0023:S010,evidenced_by
M4-FUNG-0023:M005,M4-FUNG-0023:S003,evidenced_by
M4-FUNG-0023:M006,M4-FUNG-0023:S003,evidenced_by
M4-FUNG-0023:M007,M4-FUNG-0023:S003,evidenced_by
M4-FUNG-0023:M008,M4-FUNG-0023:S003,evidenced_by
M4-FUNG-0023:M008,M4-FUNG-0023:S009,evidenced_by
M4-FUNG-0024:M001,M4-FUNG-0024:S001,evidenced_by
M4-FUNG-0024:M001,M4-FUNG-0024:S003,evidenced_by
M4-FUNG-0024:M001,M4-FUNG-0024:S004,evidenced_by
M4-FUNG-0024:M002,M4-FUNG-0024:S001,evidenced_by
M4-FUNG-0024:M002,M4-FUNG-0024:S003,evidenced_by
M4-FUNG-0024:M003,M4-FUNG-0024:S004,evidenced_by
M4-FUNG-0024:M004,M4-FUNG-0024:S004,evidenced_by
M4-FUNG-0024:M005,M4-FUNG-0024:S004,evidenced_by
M4-FUNG-0024:M006,M4-FUNG-0024:S004,evidenced_by
M4-FUNG-0024:M007,M4-FUNG-0024:S004,evidenced_by
M4-FUNG-0025:M001,M4-FUNG-0025:S001,evidenced_by
M4-FUNG-0025:M001,M4-FUNG-0025:S003,evidenced_by
M4-FUNG-0025:M001,M4-FUNG-0025:S006,evidenced_by
M4-FUNG-0025:M002,M4-FUNG-0025:S003,evidenced_by
M4-FUNG-0025:M002,M4-FUNG-0025:S004,evidenced_by
M4-FUNG-0025:M003,M4-FUNG-0025:S003,evidenced_by
M4-FUNG-0025:M003,M4-FUNG-0025:S004,evidenced_by
M4-FUNG-0025:M004,M4-FUNG-0025:S003,evidenced_by
M4-FUNG-0025:M005,M4-FUNG-0025:S003,evidenced_by
M4-FUNG-0025:M006,M4-FUNG-0025:S003,evidenced_by
M4-FUNG-0025:M006,M4-FUNG-0025:S005,evidenced_by
M4-FUNG-0026:M001,M4-FUNG-0026:S001,evidenced_by
M4-FUNG-0026:M001,M4-FUNG-0026:S003,evidenced_by
M4-FUNG-0026:M001,M4-FUNG-0026:S006,evidenced_by
M4-FUNG-0026:M002,M4-FUNG-0026:S003,evidenced_by
M4-FUNG-0026:M002,M4-FUNG-0026:S004,evidenced_by
M4-FUNG-0026:M003,M4-FUNG-0026:S003,evidenced_by
M4-FUNG-0026:M003,M4-FUNG-0026:S004,evidenced_by
M4-FUNG-0026:M004,M4-FUNG-0026:S003,evidenced_by
M4-FUNG-0026:M005,M4-FUNG-0026:S003,evidenced_by
M4-FUNG-0026:M006,M4-FUNG-0026:S003,evidenced_by
M4-FUNG-0027:M001,M4-FUNG-0027:S001,evidenced_by
M4-FUNG-0027:M001,M4-FUNG-0027:S009,evidenced_by
M4-FUNG-0027:M001,M4-FUNG-0027:S010,evidenced_by
M4-FUNG-0027:M002,M4-FUNG-0027:S009,evidenced_by
M4-FUNG-0027:M003,M4-FUNG-0027:S005,evidenced_by
M4-FUNG-0027:M003,M4-FUNG-0027:S007,evidenced_by
M4-FUNG-0027:M004,M4-FUNG-0027:S006,evidenced_by
M4-FUNG-0027:M005,M4-FUNG-0027:S006,evidenced_by
M4-FUNG-0027:M005,M4-FUNG-0027:S008,evidenced_by
M4-FUNG-0027:M006,M4-FUNG-0027:S008,evidenced_by
M4-FUNG-0027:M007,M4-FUNG-0027:S005,evidenced_by
M4-FUNG-0028:M001,M4-FUNG-0028:S001,evidenced_by
M4-FUNG-0028:M001,M4-FUNG-0028:S003,evidenced_by
M4-FUNG-0029:M001,M4-FUNG-0029:S001,evidenced_by
M4-FUNG-0029:M001,M4-FUNG-0029:S006,evidenced_by
M4-FUNG-0029:M001,M4-FUNG-0029:S011,evidenced_by
M4-FUNG-0029:M002,M4-FUNG-0029:S004,evidenced_by
M4-FUNG-0029:M003,M4-FUNG-0029:S011,evidenced_by
M4-FUNG-0030:M001,M4-FUNG-0030:S001,evidenced_by
M4-FUNG-0030:M001,M4-FUNG-0030:S003,evidenced_by
M4-FUNG-0030:M002,M4-FUNG-0030:S003,evidenced_by
M4-FUNG-0030:M003,M4-FUNG-0030:S003,evidenced_by
M4-FUNG-0030:M004,M4-FUNG-0030:S003,evidenced_by
M4-FUNG-0030:M005,M4-FUNG-0030:S003,evidenced_by
M4-FUNG-0030:M006,M4-FUNG-0030:S003,evidenced_by
M4-FUNG-0030:M007,M4-FUNG-0030:S003,evidenced_by
M4-FUNG-0030:M008,M4-FUNG-0030:S003,evidenced_by
M4-FUNG-0031:M001,M4-FUNG-0031:S001,evidenced_by
M4-FUNG-0031:M001,M4-FUNG-0031:S003,evidenced_by
M4-FUNG-0031:M002,M4-FUNG-0031:S001,evidenced_by
M4-FUNG-0031:M002,M4-FUNG-0031:S003,evidenced_by
M4-FUNG-0031:M003,M4-FUNG-0031:S001,evidenced_by
M4-FUNG-0031:M003,M4-FUNG-0031:S004,evidenced_by
M4-FUNG-0031:M003,M4-FUNG-0031:S009,evidenced_by
M4-FUNG-0031:M004,M4-FUNG-0031:S004,evidenced_by
M4-FUNG-0031:M004,M4-FUNG-0031:S009,evidenced_by
M4-FUNG-0031:M005,M4-FUNG-0031:S004,evidenced_by
M4-FUNG-0031:M006,M4-FUNG-0031:S003,evidenced_by
M4-FUNG-0031:M006,M4-FUNG-0031:S006,evidenced_by
M4-FUNG-0031:M007,M4-FUNG-0031:S004,evidenced_by
M4-FUNG-0031:M008,M4-FUNG-0031:S004,evidenced_by
M4-FUNG-0032:M001,M4-FUNG-0032:S001,evidenced_by
M4-FUNG-0032:M001,M4-FUNG-0032:S003,evidenced_by
M4-FUNG-0032:M001,M4-FUNG-0032:S010,evidenced_by
M4-FUNG-0032:M002,M4-FUNG-0032:S003,evidenced_by
M4-FUNG-0032:M002,M4-FUNG-0032:S004,evidenced_by
M4-FUNG-0032:M003,M4-FUNG-0032:S004,evidenced_by
M4-FUNG-0032:M004,M4-FUNG-0032:S004,evidenced_by
M4-FUNG-0032:M005,M4-FUNG-0032:S006,evidenced_by
M4-FUNG-0032:M006,M4-FUNG-0032:S006,evidenced_by
M4-FUNG-0032:M007,M4-FUNG-0032:S008,evidenced_by
M4-FUNG-0032:M007,M4-FUNG-0032:S009,evidenced_by
M4-FUNG-0032:M008,M4-FUNG-0032:S006,evidenced_by
M4-FUNG-0032:M008,M4-FUNG-0032:S007,evidenced_by
M4-FUNG-0032:M009,M4-FUNG-0032:S003,evidenced_by
M4-FUNG-0033:M001,M4-FUNG-0033:S004,evidenced_by
M4-FUNG-0033:M001,M4-FUNG-0033:S012,evidenced_by
M4-FUNG-0033:M002,M4-FUNG-0033:S011,evidenced_by
M4-FUNG-0033:M003,M4-FUNG-0033:S005,evidenced_by
M4-FUNG-0033:M003,M4-FUNG-0033:S008,evidenced_by
M4-FUNG-0033:M004,M4-FUNG-0033:S007,evidenced_by
M4-FUNG-0033:M004,M4-FUNG-0033:S008,evidenced_by
M4-FUNG-0034:M001,M4-FUNG-0034:S001,evidenced_by
M4-FUNG-0034:M001,M4-FUNG-0034:S004,evidenced_by
M4-FUNG-0034:M002,M4-FUNG-0034:S005,evidenced_by
M4-FUNG-0034:M002,M4-FUNG-0034:S006,evidenced_by
M4-FUNG-0034:M003,M4-FUNG-0034:S005,evidenced_by
M4-FUNG-0034:M004,M4-FUNG-0034:S005,evidenced_by
M4-FUNG-0034:M005,M4-FUNG-0034:S006,evidenced_by
M4-FUNG-0034:M005,M4-FUNG-0034:S008,evidenced_by
M4-FUNG-0034:M006,M4-FUNG-0034:S006,evidenced_by
M4-FUNG-0034:M007,M4-FUNG-0034:S006,evidenced_by
M4-FUNG-0034:M008,M4-FUNG-0034:S006,evidenced_by
M4-FUNG-0034:M008,M4-FUNG-0034:S008,evidenced_by
M4-FUNG-0034:M009,M4-FUNG-0034:S006,evidenced_by
M4-FUNG-0034:M009,M4-FUNG-0034:S009,evidenced_by
M4-FUNG-0034:M010,M4-FUNG-0034:S009,evidenced_by
M4-FUNG-0035:M001,M4-FUNG-0035:S003,evidenced_by
M4-FUNG-0035:M001,M4-FUNG-0035:S007,evidenced_by
M4-FUNG-0035:M001,M4-FUNG-0035:S009,evidenced_by
M4-FUNG-0035:M002,M4-FUNG-0035:S003,evidenced_by
M4-FUNG-0035:M002,M4-FUNG-0035:S006,evidenced_by
M4-FUNG-0035:M002,M4-FUNG-0035:S009,evidenced_by
M4-FUNG-0035:M003,M4-FUNG-0035:S003,evidenced_by
M4-FUNG-0035:M003,M4-FUNG-0035:S006,evidenced_by
M4-FUNG-0035:M004,M4-FUNG-0035:S003,evidenced_by
M4-FUNG-0035:M004,M4-FUNG-0035:S006,evidenced_by
M4-FUNG-0035:M004,M4-FUNG-0035:S010,evidenced_by
M4-FUNG-0035:M005,M4-FUNG-0035:S005,evidenced_by
M4-FUNG-0035:M006,M4-FUNG-0035:S005,evidenced_by
M4-FUNG-0035:M007,M4-FUNG-0035:S010,evidenced_by
M4-FUNG-0036:M001,M4-FUNG-0036:S001,evidenced_by
M4-FUNG-0036:M001,M4-FUNG-0036:S008,evidenced_by
M4-FUNG-0036:M002,M4-FUNG-0036:S003,evidenced_by
M4-FUNG-0036:M003,M4-FUNG-0036:S003,evidenced_by
M4-FUNG-0036:M003,M4-FUNG-0036:S005,evidenced_by
M4-FUNG-0036:M004,M4-FUNG-0036:S004,evidenced_by
M4-FUNG-0036:M004,M4-FUNG-0036:S005,evidenced_by
M4-FUNG-0036:M005,M4-FUNG-0036:S004,evidenced_by
M4-FUNG-0036:M005,M4-FUNG-0036:S005,evidenced_by
M4-FUNG-0037:M001,M4-FUNG-0037:S001,evidenced_by
M4-FUNG-0037:M001,M4-FUNG-0037:S003,evidenced_by
M4-FUNG-0037:M002,M4-FUNG-0037:S004,evidenced_by
M4-FUNG-0037:M003,M4-FUNG-0037:S004,evidenced_by
M4-FUNG-0037:M003,M4-FUNG-0037:S005,evidenced_by
M4-FUNG-0037:M004,M4-FUNG-0037:S006,evidenced_by
M4-FUNG-0037:M005,M4-FUNG-0037:S004,evidenced_by
M4-FUNG-0038:M001,M4-FUNG-0038:S001,evidenced_by
M4-FUNG-0038:M001,M4-FUNG-0038:S008,evidenced_by
M4-FUNG-0038:M002,M4-FUNG-0038:S003,evidenced_by
M4-FUNG-0038:M002,M4-FUNG-0038:S004,evidenced_by
M4-FUNG-0038:M002,M4-FUNG-0038:S009,evidenced_by
M4-FUNG-0038:M003,M4-FUNG-0038:S007,evidenced_by
M4-FUNG-0038:M003,M4-FUNG-0038:S009,evidenced_by
M4-FUNG-0038:M004,M4-FUNG-0038:S007,evidenced_by
M4-FUNG-0038:M004,M4-FUNG-0038:S009,evidenced_by
M4-FUNG-0038:M005,M4-FUNG-0038:S006,evidenced_by
M4-FUNG-0038:M006,M4-FUNG-0038:S003,evidenced_by
M4-FUNG-0038:M006,M4-FUNG-0038:S006,evidenced_by
M4-FUNG-0038:M007,M4-FUNG-0038:S006,evidenced_by
M4-FUNG-0038:M007,M4-FUNG-0038:S007,evidenced_by
M4-FUNG-0038:M008,M4-FUNG-0038:S006,evidenced_by
M4-FUNG-0038:M008,M4-FUNG-0038:S007,evidenced_by
M4-FUNG-0038:M009,M4-FUNG-0038:S003,evidenced_by
M4-FUNG-0038:M009,M4-FUNG-0038:S007,evidenced_by
M4-FUNG-0038:M009,M4-FUNG-0038:S009,evidenced_by
M4-FUNG-0038:M010,M4-FUNG-0038:S004,evidenced_by
M4-FUNG-0039:M001,M4-FUNG-0039:S001,evidenced_by
M4-FUNG-0039:M001,M4-FUNG-0039:S003,evidenced_by
M4-FUNG-0039:M002,M4-FUNG-0039:S006,evidenced_by
M4-FUNG-0039:M003,M4-FUNG-0039:S010,evidenced_by
M4-FUNG-0039:M004,M4-FUNG-0039:S010,evidenced_by
M4-FUNG-0039:M005,M4-FUNG-0039:S004,evidenced_by
M4-FUNG-0039:M006,M4-FUNG-0039:S008,evidenced_by
M4-FUNG-0040:M001,M4-FUNG-0040:S001,evidenced_by
M4-FUNG-0040:M001,M4-FUNG-0040:S003,evidenced_by
M4-FUNG-0040:M001,M4-FUNG-0040:S009,evidenced_by
M4-FUNG-0040:M002,M4-FUNG-0040:S003,evidenced_by
M4-FUNG-0040:M003,M4-FUNG-0040:S003,evidenced_by
M4-FUNG-0040:M004,M4-FUNG-0040:S003,evidenced_by
M4-FUNG-0040:M005,M4-FUNG-0040:S003,evidenced_by
M4-FUNG-0040:M005,M4-FUNG-0040:S005,evidenced_by
M4-FUNG-0040:M006,M4-FUNG-0040:S003,evidenced_by
M4-FUNG-0040:M007,M4-FUNG-0040:S003,evidenced_by
M4-FUNG-0040:M008,M4-FUNG-0040:S004,evidenced_by
M4-FUNG-0040:M009,M4-FUNG-0040:S004,evidenced_by
M4-FUNG-0040:M010,M4-FUNG-0040:S004,evidenced_by
M4-FUNG-0040:M011,M4-FUNG-0040:S004,evidenced_by
M4-FUNG-0040:M012,M4-FUNG-0040:S004,evidenced_by
M4-FUNG-0041:M001,M4-FUNG-0041:S003,evidenced_by
M4-FUNG-0041:M001,M4-FUNG-0041:S009,evidenced_by
M4-FUNG-0041:M001,M4-FUNG-0041:S012,evidenced_by
M4-FUNG-0041:M002,M4-FUNG-0041:S009,evidenced_by
M4-FUNG-0041:M002,M4-FUNG-0041:S012,evidenced_by
M4-FUNG-0042:M001,M4-FUNG-0042:S001,evidenced_by
M4-FUNG-0042:M001,M4-FUNG-0042:S003,evidenced_by
M4-FUNG-0042:M001,M4-FUNG-0042:S008,evidenced_by
M4-FUNG-0042:M002,M4-FUNG-0042:S001,evidenced_by
M4-FUNG-0042:M002,M4-FUNG-0042:S003,evidenced_by
M4-FUNG-0042:M003,M4-FUNG-0042:S001,evidenced_by
M4-FUNG-0042:M004,M4-FUNG-0042:S004,evidenced_by
M4-FUNG-0042:M004,M4-FUNG-0042:S005,evidenced_by
M4-FUNG-0042:M004,M4-FUNG-0042:S009,evidenced_by
M4-FUNG-0042:M005,M4-FUNG-0042:S003,evidenced_by
M4-FUNG-0043:M001,M4-FUNG-0043:S001,evidenced_by
M4-FUNG-0043:M001,M4-FUNG-0043:S003,evidenced_by
M4-FUNG-0043:M001,M4-FUNG-0043:S004,evidenced_by
M4-FUNG-0043:M001,M4-FUNG-0043:S006,evidenced_by
M4-FUNG-0043:M001,M4-FUNG-0043:S007,evidenced_by
M4-FUNG-0043:M002,M4-FUNG-0043:S003,evidenced_by
M4-FUNG-0043:M002,M4-FUNG-0043:S004,evidenced_by
M4-FUNG-0043:M002,M4-FUNG-0043:S005,evidenced_by
M4-FUNG-0043:M003,M4-FUNG-0043:S004,evidenced_by
M4-FUNG-0043:M004,M4-FUNG-0043:S004,evidenced_by
M4-FUNG-0043:M005,M4-FUNG-0043:S003,evidenced_by
M4-FUNG-0043:M005,M4-FUNG-0043:S004,evidenced_by
M4-FUNG-0043:M006,M4-FUNG-0043:S003,evidenced_by
M4-FUNG-0043:M006,M4-FUNG-0043:S011,evidenced_by
M4-FUNG-0044:M001,M4-FUNG-0044:S003,evidenced_by
M4-FUNG-0044:M001,M4-FUNG-0044:S004,evidenced_by
M4-FUNG-0044:M001,M4-FUNG-0044:S012,evidenced_by
M4-FUNG-0044:M002,M4-FUNG-0044:S001,evidenced_by
M4-FUNG-0044:M002,M4-FUNG-0044:S013,evidenced_by
M4-FUNG-0044:M003,M4-FUNG-0044:S003,evidenced_by
M4-FUNG-0044:M003,M4-FUNG-0044:S006,evidenced_by
M4-FUNG-0044:M004,M4-FUNG-0044:S003,evidenced_by
M4-FUNG-0044:M004,M4-FUNG-0044:S006,evidenced_by
M4-FUNG-0044:M005,M4-FUNG-0044:S006,evidenced_by
M4-FUNG-0044:M006,M4-FUNG-0044:S006,evidenced_by
M4-FUNG-0044:M007,M4-FUNG-0044:S007,evidenced_by
M4-FUNG-0044:M008,M4-FUNG-0044:S004,evidenced_by
M4-FUNG-0045:M001,M4-FUNG-0045:S001,evidenced_by
M4-FUNG-0045:M001,M4-FUNG-0045:S003,evidenced_by
M4-FUNG-0045:M002,M4-FUNG-0045:S005,evidenced_by
M4-FUNG-0045:M003,M4-FUNG-0045:S004,evidenced_by
M4-FUNG-0046:M001,M4-FUNG-0046:S001,evidenced_by
M4-FUNG-0046:M001,M4-FUNG-0046:S003,evidenced_by
M4-FUNG-0046:M002,M4-FUNG-0046:S003,evidenced_by
M4-FUNG-0046:M003,M4-FUNG-0046:S003,evidenced_by
M4-FUNG-0046:M004,M4-FUNG-0046:S003,evidenced_by
M4-FUNG-0046:M005,M4-FUNG-0046:S003,evidenced_by
M4-FUNG-0047:M001,M4-FUNG-0047:S001,evidenced_by
M4-FUNG-0047:M001,M4-FUNG-0047:S003,evidenced_by
M4-FUNG-0047:M002,M4-FUNG-0047:S003,evidenced_by
M4-FUNG-0047:M003,M4-FUNG-0047:S003,evidenced_by
M4-FUNG-0048:M001,M4-FUNG-0048:S001,evidenced_by
