assertion_id,dossier_id,section,field,value_raw,missingness_state,source_ids,source_row,feature_policy
M4-FUNG-0607:A91,M4-FUNG-0607,EVIDENCE_SUMMARY,biochemical_execution_evidence,mostly inferred from conserved ergot-alkaloid enzyme functions across Clavicipitaceae,PRESENT,S002,91,provenance_only
M4-FUNG-0607:A92,M4-FUNG-0607,EVIDENCE_SUMMARY,product_formation_evidence,high: multiple ergot alkaloids detected in native host-associated material,PRESENT,S002,92,provenance_only
M4-FUNG-0607:A93,M4-FUNG-0607,EVIDENCE_SUMMARY,product_recovery_evidence,high,PRESENT,S002,93,context_or_outcome
M4-FUNG-0607:A94,M4-FUNG-0607,EVIDENCE_SUMMARY,bgc_product_attribution,"high comparative/correlative attribution, not direct knockout causality",PRESENT,S002,94,provenance_only
M4-FUNG-0607:A95,M4-FUNG-0607,EVIDENCE_SUMMARY,gene_product_attribution,"mixed: conserved functions strong, P. ipomoeae-specific gene causality largely inferred",PRESENT,S002,95,provenance_only
M4-FUNG-0607:A96,M4-FUNG-0607,EVIDENCE_SUMMARY,complete_pathway_reconstruction,no direct complete pathway reconstruction,PRESENT,S002,96,provenance_only
M4-FUNG-0607:A97,M4-FUNG-0607,EVIDENCE_SUMMARY,major_unresolved_question,direct causal contribution of individual P. ipomoeae EAS genes and exact accession coordinates,PRESENT,S001;S002,97,candidate_biological_feature
M4-FUNG-0607:A98,M4-FUNG-0607,EVIDENCE_SUMMARY,major_database_problem,canonical source provides accession-only boundary and a strain spelling that conflicts with the primary-literature IasaF13 designation,PRESENT,S001;S002,98,provenance_only
M4-FUNG-0607:A99,M4-FUNG-0607,EVIDENCE_SUMMARY,best_use_case_for_atlas,comparative-genomic atlas case with rich native chemical phenotype but mostly ortholog-derived gene-level causality,PRESENT,S001;S002,99,provenance_only
M4-FUNG-0607:A100,M4-FUNG-0607,EVIDENCE_SUMMARY,overall_note,"P. ipomoeae IasaF13 carries an unusually complete EAS programme and the 2013 multi-genome study links it to a broad native ergot-alkaloid profile including clavines, lysergyl amides and ergobalansine. The evidence is strong at locus/product-association level, but most individual gene functions are ortholog-based rather than direct P. ipomoeae knockouts. The canonical source has no coordinate interval for JN182229.1 and spells the strain lasaF13; the primary study uses IasaF13, so the discrepancy is retained rather than normalized silently.",PRESENT,S001;S002;S003,100,provenance_only
M4-FUNG-0608:A7,M4-FUNG-0608,RECORD_CONTROL,schema_version,0.2,PRESENT,S001;S002;S003;S004,7,administrative_excluded
M4-FUNG-0608:A8,M4-FUNG-0608,RECORD_CONTROL,dossier_id,M4-FUNG-0608,PRESENT,S001,8,administrative_excluded
M4-FUNG-0608:A9,M4-FUNG-0608,RECORD_CONTROL,sheet_record_status,validated_record,PRESENT,S001;S002;S003;S004,9,administrative_excluded
M4-FUNG-0608:A10,M4-FUNG-0608,RECORD_CONTROL,annotation_status,deep_validated,PRESENT,S001;S002;S003;S004,10,administrative_excluded
M4-FUNG-0608:A11,M4-FUNG-0608,RECORD_CONTROL,annotation_date,2026-08-17,PRESENT,S002,11,administrative_excluded
M4-FUNG-0608:A12,M4-FUNG-0608,RECORD_CONTROL,inference,,UNSET,S002;S003,12,administrative_excluded
M4-FUNG-0608:A13,M4-FUNG-0608,RECORD_CONTROL,last_reviewed_date,2026-08-17,PRESENT,S002,13,administrative_excluded
M4-FUNG-0608:A17,M4-FUNG-0608,RECORD_IDENTITY,source_database,MIBiG,PRESENT,S001,17,candidate_biological_feature
M4-FUNG-0608:A18,M4-FUNG-0608,RECORD_IDENTITY,mibig_accession,BGC0003162,PRESENT,S001,18,candidate_biological_feature
M4-FUNG-0608:A19,M4-FUNG-0608,RECORD_IDENTITY,mibig_version,1,PRESENT,S001,19,candidate_biological_feature
M4-FUNG-0608:A20,M4-FUNG-0608,RECORD_IDENTITY,mibig_record_status,pending,PRESENT,S001,20,provenance_only
M4-FUNG-0608:A21,M4-FUNG-0608,RECORD_IDENTITY,source_native_category_value,SQ_A,PRESENT,S001,21,provenance_only
M4-FUNG-0608:A22,M4-FUNG-0608,RECORD_IDENTITY,mibig_completeness,unknown,UNCERTAIN,S001,22,provenance_only
M4-FUNG-0608:A23,M4-FUNG-0608,RECORD_IDENTITY,primary_reference_doi,10.1128/AEM.00257-07,PRESENT,S002,23,candidate_biological_feature
M4-FUNG-0608:A24,M4-FUNG-0608,RECORD_IDENTITY,primary_reference_year,2007,PRESENT,S002,24,candidate_biological_feature
M4-FUNG-0608:A25,M4-FUNG-0608,RECORD_IDENTITY,primary_reference_source_id,S002,PRESENT,S002,25,provenance_only
M4-FUNG-0608:A29,M4-FUNG-0608,ORGANISM_AND_CONTEXT,organism_name,Epichloë festucae,PRESENT,S001;S002;S004,29,candidate_biological_feature
M4-FUNG-0608:A30,M4-FUNG-0608,ORGANISM_AND_CONTEXT,strain_primary,Fl1,PRESENT,S001;S002,30,candidate_biological_feature
M4-FUNG-0608:A31,M4-FUNG-0608,ORGANISM_AND_CONTEXT,other_strains_studied,lpsB knockout and complemented Fl1 derivatives; comparative Epichloë/Clavicipitaceae genomes,PRESENT,S002;S003,31,candidate_biological_feature
M4-FUNG-0608:A32,M4-FUNG-0608,ORGANISM_AND_CONTEXT,ncbi_taxon_id,35717,PRESENT,S001;S004,32,candidate_biological_feature
M4-FUNG-0608:A33,M4-FUNG-0608,ORGANISM_AND_CONTEXT,phylum,Ascomycota,PRESENT,S001,33,candidate_biological_feature
M4-FUNG-0608:A34,M4-FUNG-0608,ORGANISM_AND_CONTEXT,class,NR,NR,S004,34,candidate_biological_feature
M4-FUNG-0608:A35,M4-FUNG-0608,ORGANISM_AND_CONTEXT,order,NR,NR,S004,35,candidate_biological_feature
M4-FUNG-0608:A36,M4-FUNG-0608,ORGANISM_AND_CONTEXT,family,NR,NR,S004,36,candidate_biological_feature
M4-FUNG-0608:A37,M4-FUNG-0608,ORGANISM_AND_CONTEXT,genus,Epichloë,PRESENT,S001,37,candidate_biological_feature
M4-FUNG-0608:A38,M4-FUNG-0608,ORGANISM_AND_CONTEXT,pathotype_or_ecotype,Fl1 grass-endophyte strain,PRESENT,S002,38,candidate_biological_feature
M4-FUNG-0608:A39,M4-FUNG-0608,ORGANISM_AND_CONTEXT,ecological_lifestyle,systemic mutualistic grass endophyte,PRESENT,S002;S003,39,candidate_biological_feature
M4-FUNG-0608:A40,M4-FUNG-0608,ORGANISM_AND_CONTEXT,host_or_environment,perennial ryegrass / infected grass tissue,PRESENT,S002,40,candidate_biological_feature
M4-FUNG-0608:A41,M4-FUNG-0608,ORGANISM_AND_CONTEXT,geographic_origin_if_reported,NR,NR,S002,41,candidate_biological_feature
M4-FUNG-0608:A45,M4-FUNG-0608,SEQUENCE_AND_GENOMIC_ARCHITECTURE,primary_sequence_accession,CP031385.1,PRESENT,S001,45,candidate_biological_feature
M4-FUNG-0608:A46,M4-FUNG-0608,SEQUENCE_AND_GENOMIC_ARCHITECTURE,reported_start_bp,7787800,PRESENT,S001,46,candidate_biological_feature
M4-FUNG-0608:A47,M4-FUNG-0608,SEQUENCE_AND_GENOMIC_ARCHITECTURE,reported_end_bp,7865900,PRESENT,S001,47,candidate_biological_feature
M4-FUNG-0608:A48,M4-FUNG-0608,SEQUENCE_AND_GENOMIC_ARCHITECTURE,reported_length_bp,78101,PRESENT,S001,48,candidate_biological_feature
M4-FUNG-0608:A49,M4-FUNG-0608,SEQUENCE_AND_GENOMIC_ARCHITECTURE,mibig_bgc_class,NRPS (other),PRESENT,S001,49,candidate_biological_feature
M4-FUNG-0608:A50,M4-FUNG-0608,SEQUENCE_AND_GENOMIC_ARCHITECTURE,refined_bgc_class,ergot-alkaloid/ergovaline EAS locus with early clavine genes and lysergyl peptide synthetases LpsA/LpsB,PRESENT,S002;S003,50,candidate_biological_feature
M4-FUNG-0608:A51,M4-FUNG-0608,SEQUENCE_AND_GENOMIC_ARCHITECTURE,reported_bgc_boundary,CP031385.1:7787800-7865900,PRESENT,S001,51,candidate_biological_feature
M4-FUNG-0608:A52,M4-FUNG-0608,SEQUENCE_AND_GENOMIC_ARCHITECTURE,functional_programme_boundary,lpsB is directly required for ergovaline biosynthesis in Fl1; the broader EAS cluster includes dmaW and lpsA plus additional ergot-pathway genes,PRESENT,S002;S003,52,candidate_biological_feature
M4-FUNG-0608:A53,M4-FUNG-0608,SEQUENCE_AND_GENOMIC_ARCHITECTURE,chromosome_context,CP031385.1 chromosome-scale locus; cluster lies in a repeat/transposon-rich genomic neighborhood,PRESENT,S001;S002,53,candidate_biological_feature
M4-FUNG-0608:A54,M4-FUNG-0608,SEQUENCE_AND_GENOMIC_ARCHITECTURE,accessory_chromosome_status,NA,NA,S002,54,candidate_biological_feature
M4-FUNG-0608:A55,M4-FUNG-0608,SEQUENCE_AND_GENOMIC_ARCHITECTURE,copy_number_context,NR,NR,S002,55,candidate_biological_feature
M4-FUNG-0608:A56,M4-FUNG-0608,SEQUENCE_AND_GENOMIC_ARCHITECTURE,transposon_or_repeat_context,repeat- and transposon-associated sequences flank portions of the EAS locus,PRESENT,S002,56,candidate_biological_feature
M4-FUNG-0608:A57,M4-FUNG-0608,SEQUENCE_AND_GENOMIC_ARCHITECTURE,boundary_confidence,high canonical physical confidence,PRESENT,S001,57,provenance_only
M4-FUNG-0608:A58,M4-FUNG-0608,SEQUENCE_AND_GENOMIC_ARCHITECTURE,pathway_identity_confidence,very high for lpsB-dependent ergovaline biosynthesis; broader gene functions mixed direct/comparative,PRESENT,S002;S003,58,provenance_only
M4-FUNG-0608:A62,M4-FUNG-0608,PRODUCT_AND_BIOLOGICAL_ROLE,product_family,ergot alkaloids / ergopeptines,PRESENT,S002,62,candidate_biological_feature
M4-FUNG-0608:A63,M4-FUNG-0608,PRODUCT_AND_BIOLOGICAL_ROLE,primary_product,ergovaline,PRESENT,S001;S002,63,candidate_biological_feature
M4-FUNG-0608:A64,M4-FUNG-0608,PRODUCT_AND_BIOLOGICAL_ROLE,known_congeners,lysergic acid and lysergyl-alanine pathway intermediates,PRESENT,S002,64,candidate_biological_feature
M4-FUNG-0608:A65,M4-FUNG-0608,PRODUCT_AND_BIOLOGICAL_ROLE,chemical_class,ergopeptine ergot alkaloid,PRESENT,S002,65,candidate_biological_feature
M4-FUNG-0608:A66,M4-FUNG-0608,PRODUCT_AND_BIOLOGICAL_ROLE,biological_role,host-associated bioactive alkaloid; ecological contribution is broader than the direct biosynthetic experiments,PRESENT,S002;S003,66,candidate_biological_feature
M4-FUNG-0608:A67,M4-FUNG-0608,PRODUCT_AND_BIOLOGICAL_ROLE,bioactivity_summary,"ergovaline is a biologically potent ergot alkaloid, but this dossier uses biosynthetic genetics rather than transferring broader toxicology as pathway proof",PRESENT,S002,67,context_or_outcome
M4-FUNG-0608:A68,M4-FUNG-0608,PRODUCT_AND_BIOLOGICAL_ROLE,native_pathway_state,strongly active in planta; EAS expression/product formation is much lower or absent in axenic culture,PRESENT,S002,68,context_or_outcome
M4-FUNG-0608:A69,M4-FUNG-0608,PRODUCT_AND_BIOLOGICAL_ROLE,silent_or_cryptic_label_appropriate,no in planta; conditionally low/cryptic in axenic culture,PRESENT,S002,69,context_or_outcome
M4-FUNG-0608:A70,M4-FUNG-0608,PRODUCT_AND_BIOLOGICAL_ROLE,extracellular_recovery,infected ryegrass tissue extracts,PRESENT,S002,70,context_or_outcome
M4-FUNG-0608:A71,M4-FUNG-0608,PRODUCT_AND_BIOLOGICAL_ROLE,structure_identification_level,high: native chemical profiling linked to genetic perturbation,PRESENT,S002,71,context_or_outcome
M4-FUNG-0608:A72,M4-FUNG-0608,PRODUCT_AND_BIOLOGICAL_ROLE,known_product_identifiers,NR,NR,S002,72,candidate_biological_feature
M4-FUNG-0608:A76,M4-FUNG-0608,ACTIVATION_AND_CONTEXT_MODIFIERS,activation_intervention_required,no artificial activation required in planta; host association is the productive physiological context,PRESENT,S002,76,context_or_outcome
M4-FUNG-0608:A77,M4-FUNG-0608,ACTIVATION_AND_CONTEXT_MODIFIERS,productive_developmental_state,systemic endophytic growth in host grass; exact fungal developmental gate NR,PRESENT,S002,77,context_or_outcome
M4-FUNG-0608:A78,M4-FUNG-0608,ACTIVATION_AND_CONTEXT_MODIFIERS,physiological_state,in planta endophytic symbiotic state,PRESENT,S002,78,context_or_outcome
M4-FUNG-0608:A79,M4-FUNG-0608,ACTIVATION_AND_CONTEXT_MODIFIERS,environmental_trigger,host plant environment versus axenic culture,PRESENT,S002,79,context_or_outcome
M4-FUNG-0608:A80,M4-FUNG-0608,ACTIVATION_AND_CONTEXT_MODIFIERS,ecological_trigger,grass-host symbiosis,PRESENT,S002,80,context_or_outcome
M4-FUNG-0608:A81,M4-FUNG-0608,ACTIVATION_AND_CONTEXT_MODIFIERS,temporal_window,NR,NR,S002,81,context_or_outcome
M4-FUNG-0608:A82,M4-FUNG-0608,ACTIVATION_AND_CONTEXT_MODIFIERS,history_dependence,NR,NR,S002,82,context_or_outcome
M4-FUNG-0608:A83,M4-FUNG-0608,ACTIVATION_AND_CONTEXT_MODIFIERS,spatial_context,systemic endophyte within infected perennial ryegrass,PRESENT,S002,83,context_or_outcome
M4-FUNG-0608:A84,M4-FUNG-0608,ACTIVATION_AND_CONTEXT_MODIFIERS,culture_architecture,native Fl1 lpsB disruption and complementation followed by infected-plant alkaloid profiling,PRESENT,S002,84,context_or_outcome
M4-FUNG-0608:A89,M4-FUNG-0608,EVIDENCE_SUMMARY,candidate_bgc_credibility,very high despite canonical source-category SQ_A label,PRESENT,S001;S002,89,provenance_only
M4-FUNG-0608:A90,M4-FUNG-0608,EVIDENCE_SUMMARY,coordinated_transcription_evidence,EAS genes are strongly expressed in planta relative to axenic culture; detailed full-cluster co-transcription remains broader than lpsB causality,PRESENT,S002,90,provenance_only
M4-FUNG-0608:A91,M4-FUNG-0608,EVIDENCE_SUMMARY,biochemical_execution_evidence,high for lpsB pathway position from mutant intermediate pattern; broader enzymology is comparative,PRESENT,S002;S003,91,provenance_only
M4-FUNG-0608:A92,M4-FUNG-0608,EVIDENCE_SUMMARY,product_formation_evidence,very high,PRESENT,S002,92,provenance_only
M4-FUNG-0608:A93,M4-FUNG-0608,EVIDENCE_SUMMARY,product_recovery_evidence,very high,PRESENT,S002,93,context_or_outcome
M4-FUNG-0608:A94,M4-FUNG-0608,EVIDENCE_SUMMARY,bgc_product_attribution,very high for lpsB-to-ergovaline causality,PRESENT,S002,94,provenance_only
M4-FUNG-0608:A95,M4-FUNG-0608,EVIDENCE_SUMMARY,gene_product_attribution,very high for lpsB requirement; mixed for remaining EAS genes,PRESENT,S002;S003,95,provenance_only
M4-FUNG-0608:A96,M4-FUNG-0608,EVIDENCE_SUMMARY,complete_pathway_reconstruction,no complete pathway reconstruction in a single engineered host; native pathway causality is substantial,PRESENT,S002;S003,96,provenance_only
M4-FUNG-0608:A97,M4-FUNG-0608,EVIDENCE_SUMMARY,major_unresolved_question,exact regulatory host signal controlling in-planta EAS activation and the functions of every peripheral locus gene,PRESENT,S002;S003,97,candidate_biological_feature
M4-FUNG-0608:A98,M4-FUNG-0608,EVIDENCE_SUMMARY,major_database_problem,"canonical source labels quality SQ_A and cites the 2013 comparative paper, but a 2007 Fl1 native knockout/complementation study provides stronger direct pathway evidence",PRESENT,S001;S002;S003,98,provenance_only
M4-FUNG-0608:A99,M4-FUNG-0608,EVIDENCE_SUMMARY,best_use_case_for_atlas,high-value atlas case where host-state regulation and direct native gene causality can be distinguished from database quality labels,PRESENT,S001;S002,99,provenance_only
M4-FUNG-0608:A100,M4-FUNG-0608,EVIDENCE_SUMMARY,overall_note,"Ergovaline attribution in E. festucae Fl1 is supported by direct native genetics: disruption of lpsB eliminates ergovaline production in infected perennial ryegrass and complementation restores pathway competence, while the mutant accumulates upstream lysergic-acid chemistry and lacks the downstream lysergyl-alanine step. The locus is strongly host-state dependent, with EAS expression/product formation favored in planta. The canonical source's source-category SQ_A label is retained as provenance but does not erase the stronger direct experimental evidence.",PRESENT,S001;S002;S003;S004,100,provenance_only
M4-FUNG-0609:A7,M4-FUNG-0609,RECORD_CONTROL,schema_version,0.2,PRESENT,S001;S002;S003,7,administrative_excluded
M4-FUNG-0609:A8,M4-FUNG-0609,RECORD_CONTROL,dossier_id,M4-FUNG-0609,PRESENT,S001,8,administrative_excluded
M4-FUNG-0609:A9,M4-FUNG-0609,RECORD_CONTROL,sheet_record_status,validated_record,PRESENT,S001;S002;S003,9,administrative_excluded
M4-FUNG-0609:A10,M4-FUNG-0609,RECORD_CONTROL,annotation_status,deep_validated,PRESENT,S001;S002;S003,10,administrative_excluded
M4-FUNG-0609:A11,M4-FUNG-0609,RECORD_CONTROL,annotation_date,2026-08-17,PRESENT,S002,11,administrative_excluded
M4-FUNG-0609:A12,M4-FUNG-0609,RECORD_CONTROL,inference,,UNSET,S002,12,administrative_excluded
M4-FUNG-0609:A13,M4-FUNG-0609,RECORD_CONTROL,last_reviewed_date,2026-08-17,PRESENT,S002,13,administrative_excluded
M4-FUNG-0609:A17,M4-FUNG-0609,RECORD_IDENTITY,source_database,MIBiG,PRESENT,S001,17,candidate_biological_feature
M4-FUNG-0609:A18,M4-FUNG-0609,RECORD_IDENTITY,mibig_accession,BGC0003163,PRESENT,S001,18,candidate_biological_feature
M4-FUNG-0609:A19,M4-FUNG-0609,RECORD_IDENTITY,mibig_version,1,PRESENT,S001,19,candidate_biological_feature
M4-FUNG-0609:A20,M4-FUNG-0609,RECORD_IDENTITY,mibig_record_status,pending,PRESENT,S001,20,provenance_only
M4-FUNG-0609:A21,M4-FUNG-0609,RECORD_IDENTITY,source_native_category_value,high,PRESENT,S001,21,provenance_only
M4-FUNG-0609:A22,M4-FUNG-0609,RECORD_IDENTITY,mibig_completeness,unknown,UNCERTAIN,S001,22,provenance_only
M4-FUNG-0609:A23,M4-FUNG-0609,RECORD_IDENTITY,primary_reference_doi,10.1371/journal.pgen.1003323,PRESENT,S002,23,candidate_biological_feature
M4-FUNG-0609:A24,M4-FUNG-0609,RECORD_IDENTITY,primary_reference_year,2013,PRESENT,S002,24,candidate_biological_feature
M4-FUNG-0609:A25,M4-FUNG-0609,RECORD_IDENTITY,primary_reference_source_id,S002,PRESENT,S002,25,provenance_only
M4-FUNG-0609:A29,M4-FUNG-0609,ORGANISM_AND_CONTEXT,organism_name,Periglandula ipomoeae,PRESENT,S001;S002;S003,29,candidate_biological_feature
M4-FUNG-0609:A30,M4-FUNG-0609,ORGANISM_AND_CONTEXT,strain_primary,IasaF13,PRESENT,S001;S002,30,candidate_biological_feature
M4-FUNG-0609:A31,M4-FUNG-0609,ORGANISM_AND_CONTEXT,other_strains_studied,comparative Clavicipitaceae species in multi-genome analysis,PRESENT,S002,31,candidate_biological_feature
M4-FUNG-0609:A32,M4-FUNG-0609,ORGANISM_AND_CONTEXT,ncbi_taxon_id,1037530,PRESENT,S001;S003,32,candidate_biological_feature
M4-FUNG-0609:A33,M4-FUNG-0609,ORGANISM_AND_CONTEXT,phylum,Ascomycota,PRESENT,S001,33,candidate_biological_feature
M4-FUNG-0609:A34,M4-FUNG-0609,ORGANISM_AND_CONTEXT,class,NR,NR,S003,34,candidate_biological_feature
M4-FUNG-0609:A35,M4-FUNG-0609,ORGANISM_AND_CONTEXT,order,NR,NR,S003,35,candidate_biological_feature
M4-FUNG-0609:A36,M4-FUNG-0609,ORGANISM_AND_CONTEXT,family,NR,NR,S003,36,candidate_biological_feature
M4-FUNG-0609:A37,M4-FUNG-0609,ORGANISM_AND_CONTEXT,genus,Periglandula,PRESENT,S001,37,candidate_biological_feature
M4-FUNG-0609:A38,M4-FUNG-0609,ORGANISM_AND_CONTEXT,pathotype_or_ecotype,host-associated symbiotic isolate IasaF13,PRESENT,S002,38,candidate_biological_feature
M4-FUNG-0609:A39,M4-FUNG-0609,ORGANISM_AND_CONTEXT,ecological_lifestyle,"obligate plant-symbiotic, nonculturable fungal symbiont",PRESENT,S002,39,candidate_biological_feature
M4-FUNG-0609:A40,M4-FUNG-0609,ORGANISM_AND_CONTEXT,host_or_environment,Ipomoea asarifolia infected leaves,PRESENT,S002,40,candidate_biological_feature
M4-FUNG-0609:A41,M4-FUNG-0609,ORGANISM_AND_CONTEXT,geographic_origin_if_reported,NR,NR,S002,41,candidate_biological_feature
M4-FUNG-0609:A45,M4-FUNG-0609,SEQUENCE_AND_GENOMIC_ARCHITECTURE,primary_sequence_accession,JN587270.1,PRESENT,S001,45,candidate_biological_feature
M4-FUNG-0609:A46,M4-FUNG-0609,SEQUENCE_AND_GENOMIC_ARCHITECTURE,reported_start_bp,5500,PRESENT,S001,46,candidate_biological_feature
M4-FUNG-0609:A47,M4-FUNG-0609,SEQUENCE_AND_GENOMIC_ARCHITECTURE,reported_end_bp,25800,PRESENT,S001,47,candidate_biological_feature
M4-FUNG-0609:A48,M4-FUNG-0609,SEQUENCE_AND_GENOMIC_ARCHITECTURE,reported_length_bp,20301,PRESENT,S001,48,candidate_biological_feature
M4-FUNG-0609:A49,M4-FUNG-0609,SEQUENCE_AND_GENOMIC_ARCHITECTURE,mibig_bgc_class,terpene (Diterpene),PRESENT,S001,49,candidate_biological_feature
M4-FUNG-0609:A50,M4-FUNG-0609,SEQUENCE_AND_GENOMIC_ARCHITECTURE,refined_bgc_class,indole-diterpene (IDT) biosynthetic locus with conserved core scaffold genes and peripheral tailoring genes,PRESENT,S002,50,candidate_biological_feature
M4-FUNG-0609:A51,M4-FUNG-0609,SEQUENCE_AND_GENOMIC_ARCHITECTURE,reported_bgc_boundary,JN587270.1:5500-25800,PRESENT,S001,51,candidate_biological_feature
M4-FUNG-0609:A52,M4-FUNG-0609,SEQUENCE_AND_GENOMIC_ARCHITECTURE,functional_programme_boundary,core idtG/idtM/idtB/idtC plus idtS and peripheral idtP/idtQ/idtK/idtF; functions largely assigned by conserved indole-diterpene orthology,PRESENT,S002,52,candidate_biological_feature
M4-FUNG-0609:A53,M4-FUNG-0609,SEQUENCE_AND_GENOMIC_ARCHITECTURE,chromosome_context,single P. ipomoeae IDT contig represented by JN587270.1,PRESENT,S001;S002,53,candidate_biological_feature
M4-FUNG-0609:A54,M4-FUNG-0609,SEQUENCE_AND_GENOMIC_ARCHITECTURE,accessory_chromosome_status,NA,NA,S002,54,candidate_biological_feature
M4-FUNG-0609:A55,M4-FUNG-0609,SEQUENCE_AND_GENOMIC_ARCHITECTURE,copy_number_context,NR,NR,S002,55,candidate_biological_feature
M4-FUNG-0609:A56,M4-FUNG-0609,SEQUENCE_AND_GENOMIC_ARCHITECTURE,transposon_or_repeat_context,relatively conserved/repeat-poor IDT locus compared with more rearranged alkaloid loci in the comparative study,PRESENT,S002,56,candidate_biological_feature
M4-FUNG-0609:A57,M4-FUNG-0609,SEQUENCE_AND_GENOMIC_ARCHITECTURE,boundary_confidence,high,PRESENT,S001,57,provenance_only
M4-FUNG-0609:A58,M4-FUNG-0609,SEQUENCE_AND_GENOMIC_ARCHITECTURE,pathway_identity_confidence,high comparative/correlative pathway confidence; gene-level causality is not direct P. ipomoeae genetics,PRESENT,S002,58,provenance_only
